fecha,departamento,municipio,evento,codificacionsegundivipola,muertos,heridos,desapa,personas,familias,viviendasdestru,viviendasaver,vias,ptesvehic,ptepeat,acued,alcant,csalud,ceducat,ccomunit,hectareas,otros,subsidiodearriendo,fechatramiteadtivo,menajes,apaliment,materialesconst,sacos,otros1,transeconomicas,recejecutados
09/15/2013 12:00:00 AM,CAUCA,MERCADERES,VENDAVAL,19450,,,,730,146,,146,,,,,,,,,,,0,,0,0,0,0,,0,0
08/10/2007 12:00:00 AM,ANTIOQUIA,ARBOLETES,INUNDACION,05051,,,,285,57,,,,,,,,,,,,,,,0,0,0,0,,,0
06/30/2011 12:00:00 AM,CUNDINAMARCA,SILVANIA,VENDAVAL,25743,,,,"2,895",965,,,,,,,,,,,"2,751.61",,,,0,0,0,0,,0,0
08/09/2012 12:00:00 AM,HUILA,NEIVA,INCENDIO FORESTAL,41001,,,,,,,,,,,,,,,,2,,,,0,0,0,0,,0,0
04/12/2013 12:00:00 AM,CAUCA,BUENOS AIRES,AVALANCHA,19110,,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
09/10/2004 12:00:00 AM,LA GUAJIRA,DIBULLA,INUNDACION,44090,,,,175,35,,,,,,,,,,,,,,,0,0,0,0,,,0
06/24/2013 12:00:00 AM,HUILA,NEIVA,INCENDIO FORESTAL,41001,,,,,,,,,,,,,,,,2,,0,,0,0,0,0,,0,0
03/29/2004 12:00:00 AM,SUCRE,SINCELEJO,VENDAVAL,70001,,,,430,86,,86,,,,,,,,,,,,38139,0,0,"16,070,400",0,,,"16,070,400"
02/12/2011 12:00:00 AM,VALLE DEL CAUCA,YOTOCO,INUNDACION,76890,2,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
07/19/2012 12:00:00 AM,PUTUMAYO,DEPARTAMENTO,INUNDACION,,,,,,,,,,,,,,,,,,,,,"1,798,112,584","956,250,000",0,0,"40,650,000",0,"2,795,012,584"
07/26/2013 12:00:00 AM,CAUCA,LOPEZ DE MICAY,VENDAVAL,,,,,125,25,,25,,,,,,,,,,,0,,0,0,0,0,,0,0
10/25/1999 12:00:00 AM,TOLIMA,HONDA,INUNDACION,73349,,,,225,45,,,,,,,,,,,,,,,,,,,,,
09/25/2012 12:00:00 AM,CAUCA,PUERTO TEJADA,VENDAVAL,19573,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
08/08/2012 12:00:00 AM,TOLIMA,COYAIMA,INCENDIO ESTRUCTURAL,73217,1,,,2,1,1,,,,,,,,,,,,,,0,0,0,0,,0,0
03/28/2013 12:00:00 AM,META,ACACIAS,CRECIENTE SUBITA,,,,,7,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
03/23/2009 12:00:00 AM,VALLE DEL CAUCA,RESTREPO,INUNDACION,76606,,,,10,2,,2,,,,,,,,,,,,,0,0,0,0,,,0
06/24/2008 12:00:00 AM,VALLE DEL CAUCA,YUMBO,INUNDACION,76892,,,,,,,,1,,,,,,,,,,,,0,0,0,0,,,0
12/16/2011 12:00:00 AM,HUILA,TERUEL,DESLIZAMIENTO,41801,,,,,,,,2,,,,,,,,,,,,0,0,0,0,,0,0
07/26/2009 12:00:00 AM,QUINDIO,ARMENIA,INCENDIO ESTRUCTURAL,63001,,,,3,1,1,,,,,,,,,,,,,,0,0,0,0,,,0
06/05/2013 12:00:00 AM,CORDOBA,COTORRA,VENDAVAL,,,,,220,44,,44,,,,,,,,,,,0,,"1,000",0,"33,444,000",44,"6,000,000",0,"39,445,044"
02/25/2013 12:00:00 AM,SUCRE,SAN BENITO ABAD,INUNDACION,70678,,,,,,,,,,,,,,,,,,0,,0,0,"44,000,000",0,,0,"44,000,000"
06/16/2010 12:00:00 AM,ANTIOQUIA,VALDIVIA,DESLIZAMIENTO,05854,,,,61,11,2,9,,,,,,,,,,,,,0,0,0,0,,0,0
04/24/2012 12:00:00 AM,ANTIOQUIA,LA PINTADA,DESLIZAMIENTO,05390,,,,,,,,1,,,,,,,,,,,,0,0,0,0,,0,0
11/09/2005 12:00:00 AM,CESAR,SAN MARTIN,INUNDACION,,,,,"1,200",240,,,,,,,,,,,,,,,0,0,0,0,,,0
04/11/1999 12:00:00 AM,META,CABUYARO,INUNDACION,50124,,,,400,100,,5,,,,,,,,,,,,,,,,,,,0
05/12/2010 12:00:00 AM,VALLE DEL CAUCA,EL CERRITO,VENDAVAL,76248,,,,"1,000",200,,200,,,,,,,,,,,,40330,"2,240,000","1,700,000","4,176,000",0,,0,"8,116,000"
04/11/2010 12:00:00 AM,RISARALDA,DOSQUEBRADAS,INUNDACION,66170,,,,5,1,,,,,,,,,,,,,,,0,0,0,0,,0,0
04/03/2013 12:00:00 AM,TOLIMA,AMBALEMA,INCENDIO ESTRUCTURAL,73030,,,,5,1,1,,,,,,,,,,,,0,,0,0,0,0,,0,0
11/29/2010 12:00:00 AM,SANTANDER,FLORIDABLANCA,INCENDIO ESTRUCTURAL,68276,,,,5,1,,1,,,,,,,,,,,,,0,0,0,0,,0,0
06/19/2007 12:00:00 AM,CASANARE,PAZ DE ARIPORO,INUNDACION,85250,,,,60,12,,,,,,,,,,,,,,,0,0,0,0,,,0
03/24/2013 12:00:00 AM,SAN ANDRES,SAN ANDRES,OTROS,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
09/18/2011 12:00:00 AM,META,EL CASTILLO,INUNDACION,50251,,,,170,,,,,,,,,,1,,,,,,0,0,0,0,,0,0
11/20/2008 12:00:00 AM,HUILA,HOBO,ERUPCION,41349,,,,300,60,,,,,,,,,,,,,,,0,0,0,0,,,0
05/10/2011 12:00:00 AM,CASANARE,DEPARTAMENTO,INUNDACION,,,,,,,,,,,,,,,,,,,,,"357,978,000","161,840,000","66,000,000",0,,0,"585,818,000"
06/20/2010 12:00:00 AM,VALLE DEL CAUCA,BUENAVENTURA,VENDAVAL,76109,,,,60,12,,12,,,,,,,,,,,,,0,0,0,0,,0,0
04/21/2012 12:00:00 AM,CASANARE,YOPAL,INUNDACION,85001,,,,5,1,1,,,,,,,,,,,,,,0,0,0,0,,0,0
08/01/2010 12:00:00 AM,MAGDALENA,CERRO DE SAN ANTONIO,INUNDACION,47161,,,,"7,540","1,508",,"1,251",,,,,,,,,,,,40422,"33,652,000","344,335,000",0,"4,500,800",,"29,999,022.86","412,486,822.9"
11/23/2005 12:00:00 AM,CASANARE,TRINIDAD,INUNDACION,85430,,,,140,28,,,,,,,,,,,,,,38756,"1,752,800","1,078,000",0,0,,,"2,830,800"
03/13/2012 12:00:00 AM,ANTIOQUIA,ENVIGADO,INCENDIO FORESTAL,05266,,,,,,,,,,,,,,,,1,,,,0,0,0,0,,0,0
06/25/2013 12:00:00 AM,ANTIOQUIA,YALI,VENDAVAL,,,,,,,,,1,,,,,,2,,,,0,,0,0,0,0,,0,0
03/23/2003 12:00:00 AM,QUINDIO,ARMENIA,VENDAVAL,63001,,1,,297,41,2,5,1,,,,,,,,,SECTOR COMERCIAL. AFECTADAS 300 PERSONAS PROPIESTARIAS DE COMERCIO POPULAR.,,37747,"4,883,540",0,"10,471,552",0,,,"15,355,092"
10/31/2011 12:00:00 AM,ANTIOQUIA,ABEJORRAL,INUNDACION,05002,,,,,,,,,,,,,,,,,,,,0,0,0,0,,"15,000,000","15,000,000"
01/08/2013 12:00:00 AM,CUNDINAMARCA,GUASCA,INCENDIO FORESTAL,25322,,,,,,,,,,,,,,,,1,,0,,0,0,0,0,,0,0
10/04/2010 12:00:00 AM,QUINDIO,PIJAO,DESLIZAMIENTO,63548,,,,,,,,13,,,,,,,,,,,40464,0,0,0,0,,"63,490,350","63,490,350"
05/04/2013 12:00:00 AM,NORTE DE SANTANDER,PUERTO SANTANDER,AVALANCHA,54553,,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
08/08/2012 12:00:00 AM,CAUCA,SOTARA,INCENDIO FORESTAL,19760,,,,,,,,,,,,,,,,20,,,,0,0,0,0,,0,0
09/12/2001 12:00:00 AM,NORTE DE SANTANDER,EL TARRA,VENDAVAL,54250,,,,260,52,,52,,,,,,,,,,,,37180,0,0,"7,040,040",0,,,"7,040,040"
03/04/2013 12:00:00 AM,CASANARE,NUNCHIA,INCENDIO FORESTAL,,,,,,,,,,,,,,,,,50,,0,,0,0,0,0,,0,0
05/14/2011 12:00:00 AM,CAUCA,CORINTO,INUNDACION,19212,,,,"1,000",200,6,194,,,,,,,,,,,,,0,0,0,0,,0,0
03/26/2013 12:00:00 AM,QUINDIO,FILANDIA,VENDAVAL,63272,,,,5,1,,1,,,,,,,,,,,0,,0,0,0,0,,0,0
05/05/1998 12:00:00 AM,MAGDALENA,ARACATACA,INUNDACION,47053,,,,,,,,,,,,,,,,,,,,,,,,,,0
11/04/2010 12:00:00 AM,CUNDINAMARCA,LA CALERA,INUNDACION,25377,,,,5,1,,1,,,,,,,,,,,,,0,0,0,0,,0,0
08/12/2010 12:00:00 AM,LA GUAJIRA,URIBIA,INUNDACION,44847,,,,"28,985","5,797",,,,,,,,,,,,,,40508,"61,320,000","51,000,000",0,0,,0,"112,320,000"
06/17/2013 12:00:00 AM,CUNDINAMARCA,UBATE,INCENDIO ESTRUCTURAL,,,,,11,2,1,,,,,,,,,,,,0,,0,0,0,0,,0,0
05/26/2008 12:00:00 AM,CUNDINAMARCA,PUERTO SALGAR,INUNDACION,25572,,,,"1,750",350,,350,,,,,,,,,,,,39630,"89,270,600","17,150,000",0,0,,,"106,420,600"
03/30/2011 12:00:00 AM,CAUCA,VILLA RICA,VENDAVAL,19845,,,,"4,968","1,242",,"1,242",,,,,1,,6,4,,,,,0,0,0,0,,0,0
02/20/2008 12:00:00 AM,HUILA,AIPE,CONTAMINACION,41016,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0
05/26/2008 12:00:00 AM,SANTANDER,PUERTO PARRA,INUNDACION,68573,,,,900,180,,,,,,,,,1,,,,,39685,0,"4,854,400",0,0,,"32,000,000","36,854,400"
08/08/2012 12:00:00 AM,CAUCA,ARGELIA,INCENDIO FORESTAL,19050,,,,,,,,,,,,,,,,25,,,,0,0,0,0,,0,0
11/20/2004 12:00:00 AM,SANTANDER,CHARTA,AVALANCHA,68169,,,,10,2,2,,,,,,,,,,,,,,0,0,0,0,,,0
02/09/2013 12:00:00 AM,CAUCA,DEPARTAMENTO,SISMO,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,,"200,000,000","200,000,000"
03/16/2013 12:00:00 AM,ANTIOQUIA,ANZA,VENDAVAL,,,,,175,35,,35,,,,,,,,,,,0,,0,0,0,0,,0,0
05/30/2008 12:00:00 AM,SANTANDER,DEPARTAMENTO,INUNDACION,,,,,,,,,,,,,,,,,,,,39612,"196,292,400","133,650,000","45,008,000",0,,,"374,950,400"
10/21/2013 12:00:00 AM,MAGDALENA,CIENAGA,INUNDACION,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
10/03/2000 12:00:00 AM,CALDAS,FILADELFIA,DESLIZAMIENTO,17272,,,,20,4,,4,,,,,,,,,,,,,0,0,0,0,,,0
11/01/2010 12:00:00 AM,CALDAS,MARMATO,DESLIZAMIENTO,17442,1,1,,955,191,1,25,,,,,,,,,,,,,0,0,0,0,,0,0
05/19/2011 12:00:00 AM,CUNDINAMARCA,TOCAIMA,INUNDACION,25815,,,,20,9,2,7,,,,,,,,,,PERDIDAS  EN CULTIVOS. ENSERES . CULTIVOS DE PASTOS Y  PERDIDAS 2000 POLLOS,,,0,0,0,0,,0,0
09/23/2000 12:00:00 AM,PUTUMAYO,ORITO,CONTAMINACION,86320,,,,,,,,,,,1,,,,,,,,36796,0,0,0,0,"5,000,000",,"5,000,000"
06/14/2013 12:00:00 AM,LA GUAJIRA,LA JAGUA DEL PILAR,ACCIDENTE,44420,1,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
04/21/2010 12:00:00 AM,SANTANDER,GUACAMAYO/CAPITANEJO/OIBA,VENDAVAL,,,,,,,,,,,,,,,,,,,,40354,"51,066,400","59,500,000","19,836,000",0,,0,"130,402,400"
04/28/2013 12:00:00 AM,QUINDIO,ARMENIA,INCENDIO ESTRUCTURAL,63001,,,,18,6,2,1,,,,,,,,,,,0,,0,0,0,0,,0,0
01/30/2013 12:00:00 AM,CUNDINAMARCA,PACHO,INCENDIO ESTRUCTURAL,25513,,,,5,1,1,,,,,,,,,,,,0,,0,0,0,0,,0,0
04/23/2012 12:00:00 AM,LA GUAJIRA,MAICAO,INUNDACION,44430,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
12/13/2001 12:00:00 AM,VALLE DEL CAUCA,CALI,INUNDACION,76001,2,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0
04/18/2013 12:00:00 AM,ANTIOQUIA,GUARNE,INUNDACION,05318,,,,10,2,,2,,,,,,,,,,,0,,0,0,0,0,,0,0
12/15/2010 12:00:00 AM,CUNDINAMARCA,SUESCA,DESLIZAMIENTO,25772,,,,,,,,1,,,,,,,,,,,,0,0,0,0,,0,0
05/15/2006 12:00:00 AM,CUNDINAMARCA,SUTATAUSA,DESLIZAMIENTO,25781,,,,30,4,4,,,,,,,,,,,,,38891,0,0,0,0,,"30,000,000","30,000,000"
07/27/2009 12:00:00 AM,CAUCA,PIAMONTE,INUNDACION,19533,,,,360,90,,90,,,,,,,,,,,,,0,0,0,0,,,0
04/20/2006 12:00:00 AM,SANTANDER,BETULIA,DESLIZAMIENTO,68092,,,,,,,,178,,,,,,,,,,,38938,0,0,0,0,,"40,000,000","40,000,000"
11/11/2003 12:00:00 AM,VALLE DEL CAUCA,LA CUMBRE,VENDAVAL,76377,,,,215,43,,43,,,,,,,,,,,,37950,0,0,"7,708,800",0,,,"7,708,800"
04/12/2011 12:00:00 AM,NORTE DE SANTANDER,VILLA DEL ROSARIO,INUNDACION,54874,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
09/26/2005 12:00:00 AM,LA GUAJIRA,RIOHACHA,INUNDACION,44001,,,,395,79,,,,,,,,,,,,,,,0,0,0,0,,,0
04/11/2010 12:00:00 AM,NORTE DE SANTANDER,PAMPLONA,INUNDACION,54518,,,,50,10,,10,,,,,,,,,,,,,0,0,0,0,,0,0
05/12/2006 12:00:00 AM,CUNDINAMARCA,SIMIJACA,INUNDACION,25745,,,,400,80,,,,,,,,,,,,,,,0,0,0,0,,,0
06/06/2006 12:00:00 AM,LA GUAJIRA,MAICAO,AVALANCHA,44430,,,,"3,836",747,,,,,,,,,,,,,,,0,0,0,0,,,0
12/06/2011 12:00:00 AM,CUNDINAMARCA,GAMA,DESLIZAMIENTO,25299,,,,,,,,1,,,,,,,,,,,,0,0,0,0,,0,0
03/21/2003 12:00:00 AM,RISARALDA,LA CELIA,VENDAVAL,66383,,,,105,21,,21,,,,,,,,,,,,37889,"1,197,000","651,000","1,946,280",0,,,"3,794,280"
12/15/2010 12:00:00 AM,ANTIOQUIA,GRANADA,INUNDACION,05313,,,,196,87,10,74,,,,,,,,,,,,,0,0,0,0,,0,0
11/20/2011 12:00:00 AM,CUNDINAMARCA,QUIPILE,DESLIZAMIENTO,25596,,,,1,1,,1,,,,,,,,,,,,,0,0,0,0,,0,0
06/02/2006 12:00:00 AM,RISARALDA,DOSQUEBRADAS,INUNDACION,66170,,,,110,22,,22,,,,,,,,,,,,,0,0,0,0,,,0
08/01/2000 12:00:00 AM,MAGDALENA,CERRO DE SAN ANTONIO,INUNDACION,47161,,,,618,255,,,,,,,,,,,,,,,0,0,0,0,,,0
02/15/2012 12:00:00 AM,CAUCA,SOTARA,INUNDACION,19760,,,,,,,,,,,,,,,,,,,,0,0,0,0,,"30,000,000","30,000,000"
02/03/2003 12:00:00 AM,CUNDINAMARCA,COTA,INCENDIO FORESTAL,25214,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0
05/30/2004 12:00:00 AM,ARAUCA,SARAVENA,INUNDACION,81736,,,,973,194,14,,3,,,,,,,,,PERDIDA DE CULTIVOS.,,,0,0,0,0,,,0
11/09/2010 12:00:00 AM,CESAR,EL COPEY,INUNDACION,20238,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
09/01/2013 12:00:00 AM,CUNDINAMARCA,LA MESA,INCENDIO FORESTAL,25386,,,,,,,,,,,,,,,,0.5,,0,,0,0,0,0,,0,0
02/13/2013 12:00:00 AM,ARAUCA,ARAUQUITA,INCENDIO FORESTAL,81065,,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
08/17/2013 12:00:00 AM,CAUCA,SANTA ROSA,COLAPSO,19701,,,,,,,,,,1,,,,,,,,0,,0,0,0,0,,0,0
11/20/2008 12:00:00 AM,TOLIMA,PLANADAS,INUNDACION,73555,,,,"2,033",480,,284,,,,1,,,1,,506,,,,0,0,0,0,,,0
05/30/2008 12:00:00 AM,SANTANDER,SABANA DE TORRES,INUNDACION,68655,,,,200,40,,40,,,,,,,,,,,,,0,0,0,0,,,0
04/07/2006 12:00:00 AM,ANTIOQUIA,SAN ROQUE,DESLIZAMIENTO,05670,1,2,,20,4,4,,,,,,,,,,,,,,0,0,0,0,,,0
02/01/2013 12:00:00 AM,GUAVIARE,SAN JOSE DEL GUAVIARE,INCENDIO FORESTAL,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
05/16/2009 12:00:00 AM,VALLE DEL CAUCA,SEVILLA,VENDAVAL,76736,,,,750,150,,150,,,,,,,,,,,,,0,0,0,0,,,0
05/04/2000 12:00:00 AM,VALLE DEL CAUCA,CARTAGO,INUNDACION,76147,,,,385,77,,,,,,,,,,,,,,36663,0,0,0,0,,"5,500,000","5,500,000"
04/30/2008 12:00:00 AM,LA GUAJIRA,MANAURE,INUNDACION,44560,,,,"1,400",280,,280,,,,,,,,,,,,,0,0,0,0,,,0
03/12/2007 12:00:00 AM,PUTUMAYO,MOCOA,VENDAVAL,86001,,,,130,26,,26,,,,,,,1,,,,,39226,"843,856","1,079,000","1,101,768",0,,,"3,024,624"
09/04/2013 12:00:00 AM,QUINDIO,ARMENIA,VENDAVAL,63001,,,,40,8,,8,,,,,,,,5,,,0,,0,0,0,0,,0,0
09/06/2000 12:00:00 AM,SUCRE,SAN BENITO ABAD,INUNDACION,70678,,,,"1,387",311,,,,,,,,,,,,PERDIDA DE CULTIVOS DE ARROZ. MAIZ Y PLATANO,,36804,0,"3,808,000",0,0,,,"3,808,000"
01/01/2007 12:00:00 AM,SUCRE,GUARANDA,INUNDACION,70265,,,,,,,,1,,,,,,,,,,,39155,0,0,0,0,,"45,331,200","45,331,200"
04/17/2011 12:00:00 AM,TOLIMA,NATAGAIMA,INUNDACION,73483,,,,750,150,,150,,,,,,,,,,,,,0,0,0,0,,0,0
12/24/2012 12:00:00 AM,SANTANDER,BUCARAMANGA,INCENDIO ESTRUCTURAL,68001,1,,,1,,,1,,,,,,,,,,,,,0,0,0,0,,0,0
04/10/1999 12:00:00 AM,TOLIMA,COELLO,INUNDACION,73200,,,,,,,,,,,,,,,,,,,,,,,,,,0
11/18/2011 12:00:00 AM,CUNDINAMARCA,LENGUAZAQUE,COLAPSO,25407,1,1,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
07/19/2013 12:00:00 AM,SANTANDER,BUCARAMANGA,INCENDIO FORESTAL,68001,,,,,,,,,,,,,,,,0.7,,0,,0,0,0,0,,0,0
07/01/2013 12:00:00 AM,RISARALDA,BALBOA,VENDAVAL,66075,,,,40,8,,8,,,,,,,,,,,0,,0,0,0,0,,0,0
03/14/2000 12:00:00 AM,META,LA MACARENA,INCENDIO ESTRUCTURAL,50350,,,,118,26,13,,,,,,,,,,,,,36599,0,"572,000",0,0,,,"572,000"
07/30/2003 12:00:00 AM,SANTANDER,BARRANCABERMEJA,INUNDACION,68081,,,,500,100,,,,,,,,,,,,,,,0,0,0,0,,,0
05/09/2012 12:00:00 AM,NORTE DE SANTANDER,SAN CAYETANO,DESLIZAMIENTO,54673,,,,150,30,,30,,,,,,,,,,,,,0,0,0,0,,0,0
05/04/2010 12:00:00 AM,SANTANDER,BUCARAMANGA,DESLIZAMIENTO,68001,1,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
03/13/2012 12:00:00 AM,CASANARE,PAZ DE ARIPORO,INCENDIO FORESTAL,85250,,,,,,,,,,,,,,,,300,,,,0,0,0,0,,0,0
10/08/1999 12:00:00 AM,TOLIMA,CAJAMARCA,DESLIZAMIENTO,73124,,,,53,9,,,,,,,,,,,,,,,,,,,,,0
01/04/2013 12:00:00 AM,CASANARE,OROCUE,INCENDIO FORESTAL,,,,,,,,,,,,,,,,,4,,0,,0,0,0,0,,0,0
06/13/2013 12:00:00 AM,CALDAS,BELALCAZAR,INCENDIO ESTRUCTURAL,,,,,5,1,1,,,,,,,,,,,,0,,0,0,0,0,,0,0
10/05/2013 12:00:00 AM,ARAUCA,ARAUQUITA,CONTAMINACION,81065,,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
05/23/2012 12:00:00 AM,ANTIOQUIA,ZARAGOZA,INUNDACION,05895,,,,200,40,,40,,,,,,,,,,,,,0,0,0,0,,0,0
10/28/2003 12:00:00 AM,CALDAS,MANIZALES,DESLIZAMIENTO,17001,5,16,,205,41,9,6,,,,,,,,,,,,,0,0,0,0,,"24,300,000","24,300,000"
04/27/2013 12:00:00 AM,CHOCO,UNGUIA,INUNDACION,,,,,"4,570",914,,914,,1,,,,,,,397,,0,,0,794,"75,430,000",794,,0,"75,431,588"
10/17/2009 12:00:00 AM,CALDAS,MARQUETALIA,VENDAVAL,17444,,,,30,6,,6,,,,,,,,,,,,,0,0,0,0,,,0
02/09/2013 12:00:00 AM,QUINDIO,MONTENEGRO,SISMO,63470,,,,5,1,,1,,,,,,,,,,,0,,0,0,0,0,,0,0
11/26/2011 12:00:00 AM,MAGDALENA,SANTA ANA,INUNDACION,47707,,,,"7,000","1,750",,399,,,,,,,,,,,,,0,0,0,0,,0,0
06/30/2011 12:00:00 AM,CAUCA,SUCRE,INUNDACION,19785,,,,287,82,,,,,,,,,,,,,,,0,0,0,0,,0,0
05/24/2008 12:00:00 AM,CUNDINAMARCA,QUETAME,SISMO,25594,7,29,,"3,900","1,280",305,839,1,1,,,,,20,2,,,,39608,"172,832,480","105,187,500",0,0,"146,706,694.7",,"424,726,674.7"
04/12/2012 12:00:00 AM,ARAUCA,FORTUL,INUNDACION,81300,,,,364,90,1,,1,1,,,1,,,,,,,,0,0,0,0,,0,0
10/31/2005 12:00:00 AM,SUCRE,SAN BENITO ABAD,INUNDACION,70678,,,,"9,690","1,938",,57,,,,,,,,,,,,38687,"37,000,000","18,500,000",0,0,,,"55,500,000"
09/27/2010 12:00:00 AM,CALDAS,ANSERMA,DESLIZAMIENTO,17042,4,,,"1,360",272,1,135,,,,,,,,,,,,,0,0,0,0,,0,0
12/12/2011 12:00:00 AM,CUNDINAMARCA,TIBACUY,DESLIZAMIENTO,25805,,,,,,,,8,,,,,,,,,,,,0,0,0,0,,"70,000,000","70,000,000"
08/13/2009 12:00:00 AM,ANTIOQUIA,EL BAGRE,VENDAVAL,05250,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0
05/31/1999 12:00:00 AM,TOLIMA,VARIOS,INC.FORESTAL,,,,,,,,,,,,,,,,,,AFECTADAS 10.2 HAS DE RASTROJO Y PASTOS.,,,,,,,,,0
03/11/2008 12:00:00 AM,CAUCA,VILLA RICA,INUNDACION,19845,,,,275,55,,55,,,,,,,,,,,,,0,0,0,0,,,0
04/01/2012 12:00:00 AM,QUINDIO,MONTENEGRO,VENDAVAL,63470,,,,300,60,,6,,,,,,,,,,,,,0,0,0,0,,0,0
04/20/2011 12:00:00 AM,SANTANDER,PUERTO PARRA,INUNDACION,68573,,,,"1,095",219,,219,,,,,,,,,,,,,0,0,0,0,,0,0
02/06/2009 12:00:00 AM,NORTE DE SANTANDER,EL TARRA,DESLIZAMIENTO,54250,,,,220,44,,19,1,,,,,,,,,,,,0,0,0,0,,,0
06/05/2003 12:00:00 AM,RISARALDA,PEREIRA,DESLIZAMIENTO,66001,,,,90,18,,,,,,,,,,,,,,,0,0,0,0,,,0
03/19/2013 12:00:00 AM,ARAUCA,ARAUCA,INCENDIO FORESTAL,81001,,,,,,,,,,,,,,,,150,,0,,0,0,0,0,,0,0
