,fecha,autoridad_ambiental,nombre_de_la_estaci_n,tecnolog_a,latitud,longitud,c_digo_del_departamento,departamento,c_digo_del_municipio,nombre_del_municipio,tipo_de_estaci_n,tiempo_de_exposici_n,variable,unidades,concentraci_n,geocoded_column
117,10/11/2012 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,14.75,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
118,11/11/2012 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,10.18,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
119,12/11/2012 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,12.98,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
120,13/11/2012 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,14.16,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
121,14/11/2012 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,6.78,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
122,15/11/2012 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,7.08,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
123,16/11/2012 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,11.06,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
124,17/11/2012 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,10.62,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
125,18/11/2012 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,8.85,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
126,19/11/2012 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,11.21,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
127,20/11/2012 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,11.21,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
128,21/11/2012 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,8.7,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
129,01/12/2012 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,3.1,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
130,02/12/2012 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,12.39,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
131,03/12/2012 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,15.04,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
132,04/12/2012 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,10.18,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
133,05/12/2012 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,12.83,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
134,06/12/2012 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,14.6,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
135,07/12/2012 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,16.37,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
136,08/12/2012 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,18.14,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
137,09/12/2012 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,19.91,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
138,10/12/2012 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,12.83,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
139,11/12/2012 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,13.27,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
140,12/12/2012 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,15.93,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
141,13/12/2012 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,12.39,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
142,29/12/2012 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,16.3,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
143,30/12/2012 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,14.98,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
144,31/12/2012 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,25.11,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
145,01/01/2013 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,22.03,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
146,02/01/2013 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,14.1,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
147,03/01/2013 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,19.38,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
148,04/01/2013 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,4.85,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
149,05/01/2013 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,16.3,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
150,06/01/2013 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,16.3,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
151,07/01/2013 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,18.06,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
152,08/01/2013 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,22.03,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
153,09/01/2013 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,18.06,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
154,10/01/2013 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,23.35,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
155,25/02/2013 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,37.44,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
156,26/02/2013 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,34.8,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
157,27/02/2013 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,22.03,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
158,28/02/2013 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,18.06,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
159,01/03/2013 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,19.82,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
160,02/03/2013 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,17.62,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
161,03/03/2013 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,18.06,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
162,04/03/2013 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,37.44,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
163,05/03/2013 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,25.55,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
164,06/03/2013 12:00:00 a. m.,CAM,CAM Norte,Manual,2.9625,-75.297467,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,23.79,"{'latitude': '2.9625', 'longitude': '-75.297467'}"
165,01/10/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,10.42,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
166,03/10/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,7.08,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
167,05/10/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,6.25,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
168,07/10/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,10.42,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
169,09/10/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,7.08,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
170,11/10/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,8.75,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
171,13/10/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,7.08,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
172,17/10/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,5.83,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
173,19/10/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,6.67,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
174,21/10/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,11.67,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
175,23/10/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,9.17,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
176,25/10/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,13.33,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
177,27/10/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,11.67,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
178,29/10/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,19.17,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
179,31/10/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,14.58,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
180,02/11/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,13.75,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
181,04/11/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,9.17,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
182,06/11/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,4.17,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
183,08/11/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,7.08,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
184,10/11/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,8.33,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
185,12/11/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,2.08,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
186,14/11/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,5,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
187,16/11/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,6.25,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
188,18/11/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,5.83,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
189,20/11/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,6.25,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
190,22/11/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,7.08,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
191,24/11/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,7.08,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
192,26/11/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,7.92,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
193,28/11/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,7.5,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
194,30/11/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,7.08,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
195,02/12/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,1.67,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
196,04/12/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,3.75,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
197,06/12/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,8.75,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
198,08/12/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,10.83,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
199,10/12/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,7.92,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
200,12/12/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,5.83,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
201,14/12/2011 12:00:00 a. m.,CAM,SENA Industrial,Manual,2.962503,-75.284029,41,HUILA,41001,NEIVA,Fija,24,PM2.5,µg/m3,5.83,"{'latitude': '2.962503', 'longitude': '-75.284029'}"
